ObjectNumber,Likes
RP-F-1998-7-37,5
RP-T-1939-129,5
NG-2004-41-48,5
NG-2004-41-19,5
RP-T-1988-95,5
NG-854,5
RP-T-1939-127,5
RP-P-OB-205.440,5
RP-P-OB-67.721,5
RP-T-1939-87-11,5
BK-NM-13973-A,5
BK-1976-161-A,5
RP-T-1926-103,5
RP-F-2007-251-9,5
RP-F-00-1279,5
RP-P-1881-A-4879-31,5
NG-793-45,5
RP-P-1998-319,5
RP-T-1969-782,5
RP-P-OB-50.119,5
BK-NM-12006-14,5
RP-P-1948-619,5
RP-T-1984-90,5
BI-1898-A-1742-64,5
RP-P-OB-24.367,5
RP-P-1903-A-23666,5
RP-T-1983-389,5
RP-P-OB-35.075,5
RP-P-BI-1132J,5
RP-P-AO-24-42,5
RP-P-1907-4306,5
RP-P-BI-1456,5
RP-T-1949-149,5
RP-F-2001-4-46,5
RP-P-OB-84.743,5
RP-P-OB-85.754,5
RP-T-1949-167,5
RP-P-1881-A-4879-23,5
RP-P-OB-102.662,5
RP-T-1902-A-4604,5
RP-P-OB-78.135,5
RP-F-F01182-V,5
RP-P-AO-16-83-6,5
NG-2013-22-1,5
BI-2010-1642-63,5
RP-P-1882-A-6010,5
RP-F-F09500,5
RP-P-AO-20-48,5
RP-T-2017-1-6,5
NG-2011-6-32,5
RP-P-OB-65.557,5
RP-P-1905-2135,5
RP-T-1994-155-55(R),5
BI-1967-1160B-11,5
RP-T-1969-652,5
RP-P-OB-81.266,5
RP-P-OB-82.625,5
RP-P-OB-44.408,5
BK-2016-14,5
RP-P-1896-A-19368-762,5
BI-1874-65-1,5
BI-2010-1642-1,5
RP-P-2012-83-7,5
RP-P-1905-2845,5
RP-P-1896-A-19368-508,5
RP-P-1887-A-12314,5
RP-P-1878-A-2576,5
AK-MAK-1352,5
RP-P-BI-7325,5
RP-P-1910-6816,5
RP-P-OB-24.100,5
RP-P-OB-37.306,5
RP-F-F20048,5
RP-P-BI-5265,5
RP-P-OB-78.552,5
RP-P-OB-62.171,5
RP-F-F10365,5
RP-P-1924-261,5
RP-T-1965-181,5
RP-F-F04865,5
RP-T-1918-374,5
RP-P-1885-A-8563,5
RP-P-1911-3014,5
RP-P-H-Q-70,5
BK-NM-12438,5
RP-P-OB-62.115,5
RP-P-BI-4084,5
RP-P-OB-42.062,5
RP-P-1911-2852,5
RP-P-1892-A-17326,5
RP-T-00-3663,5
RP-P-1898-A-20543,5
RP-P-2008-495,5
RP-F-2008-24-7,5
RP-P-OB-24.849,5
RP-P-OB-82.922,5
SK-A-906,5
RP-P-OB-80.871,5
RP-P-AO-17-74,5
RP-P-H-H-1396,5
BI-1893-3601-12,5
RP-P-OB-36.640,5
RP-P-1904-23,5
RP-P-OB-4167,5
SK-A-319,5
SK-A-1643,5
RP-F-1997-89-1,5
RP-F-F01142-BK,5
RP-P-1896-A-19368-699,5
RP-F-2008-69-9,5
RP-F-F09814,5
RP-F-2019-242-1-79,5
RP-F-F11287,5
RP-F-F10221,5
RP-T-1954-144,5
RP-P-1952-969,5
RP-P-1882-A-5990,5
RP-P-2007-725-13,5
RP-P-OB-52.416,5
RP-P-1986-450,5
RP-P-1910-6934,5
RP-P-OB-200.909,5
RP-P-OB-103.952,5
RP-F-F10243,5
RP-P-AO-22-1O-2,5
RP-P-AO-22-2X-3,5
RP-P-OB-79.679,5
RP-F-2007-6-33,5
RP-P-1896-A-19245-67(V),5
RP-T-1924-77-88,5
RP-P-OB-20.680,5
RP-P-1902-A-22847,5
RP-P-OB-78.936,5
RP-P-2016-929,5
RP-F-F03337,5
RP-P-OB-83.034-98,5
NG-MC-1025,5
RP-P-1998-256,5
NG-MC-1088,5
RP-P-1906-2033,5
RP-P-OB-202.905,5
RP-P-1907-1929,5
RP-P-OB-78.653,5
RP-F-2007-316-28,5
RP-P-1886-A-10905,5
RP-P-1942-173,5
RP-P-1982-1302,5
RP-P-OB-2740,5
RP-F-2011-28,5
NG-1983-62-3,5
RP-P-OB-200.449,5
RP-P-OB-67.093,5
RP-T-1889-A-2218,5
RP-P-1904-3341,5
BI-1915-0107-9,5
NG-MC-1052,5
RP-T-1940-247,5
RP-P-OB-67.701,5
RP-P-OB-10.563,5
RP-T-00-473,5
BK-NM-3768-1,5
BK-NM-12400-3,5
RP-T-1966-3-32(V),5
RP-T-00-491-6,5
RP-P-1988-41(R),5
NG-2011-18-25-3,5
RP-F-2007-368,5
RP-T-1897-A-3409,5
RP-P-OB-47.168,5
RP-F-F01203-C,5
RP-F-00-5450,5
RP-P-1960-468,5
RP-P-OB-17.050,5
NG-2009-132-30,5
RP-P-1890-A-15576,5
RP-T-1921-27,5
RP-P-1994-143,5
BK-1977-1,5
RP-P-2009-1970-10,5
RP-P-1961-1079,5
RP-P-2009-1922-19,5
RP-P-1911-3159,5
RP-P-OB-17.084,5
RP-T-1983-392,5
RP-P-OB-83.033A-171,5
RP-P-OB-5251,5
RP-P-OB-11.390,5
RP-P-2018-3471(R),5
RP-P-1911-3344,5
RP-P-1908-2470,5
RP-P-1893-A-18073,5
RP-P-OB-5257,5
RP-P-1924-349,5
RP-P-OB-7454,5
RP-P-1975-193,5
RP-P-OB-207.637,5
RP-P-1895-A-18786,5
RP-T-1924-93-13,5
BI-B-FM-032-15A,5
BK-14685-A,5
RP-P-1904-1053,5
RP-P-OB-65.456,5
RP-P-OB-79.226,5
RP-P-OB-51.919,5
RP-P-OB-55.957,5
RP-P-1904-137,5
NG-2009-132-46(V),5
RP-P-1904-3680,5
RP-P-OB-1425,5
RP-P-1991-683,5
RP-P-1991-467,5
BK-BR-370-I,5
RP-P-1905-2769,5
RP-P-1998-732,5
RP-P-OB-41.619,5
RP-P-OB-41.631,5
RP-P-OB-7975,5
RP-P-2004-590B,5
RP-P-AO-15-41-1,5
BK-16503,5
RP-P-OB-67.084,5
RP-D-2018-70,5
BK-BR-J-82-A-2,5
RP-F-F21660,5
RP-P-1882-A-5527,5
RP-T-1939-93,5
RP-P-OB-2803,5
BK-14596,5
RP-P-OB-67.389,5
RP-P-OB-11.567,5
RP-P-1909-1320,5
BK-NM-3681-A,5
RP-P-1909-1062,5
RP-F-F01783,5
RP-P-OB-15.811,5
RP-P-2016-345-73,5
NG-1980-27-H-1607,5
RP-P-OB-52.522,5
RP-T-1956-175,5
RP-P-1980-387,5
RP-P-H-H-616,5
RP-P-OB-79.627,5
BK-1976-36,5
BK-NM-12154,5
RP-P-1970-192,5
RP-P-OB-17.370,5
RP-P-1904-806,5
RP-P-OB-24.082,5
BK-2018-86,5
RP-T-2011-11-5,5
RP-P-1882-A-5006,5
RP-P-1992-52,5
RP-T-00-1051,5
BK-14395,5
RP-F-F01161-AS,5
RP-T-1887-A-755,5
RP-P-1937-180,5
RP-P-OB-10.941,5
BK-1967-139-D,5
RP-F-00-5345-28,5
BI-1967-1159A-21,5
RP-P-1964-622,5
RP-P-OB-78.041,5
RP-F-00-5874,5
RP-P-OB-27.279X,5
BK-1955-293-B,5
RP-F-1997-30-15,5
BK-1955-290-F,5
RP-P-1909-2134,5
RP-P-1885-A-8560,5
RP-P-OB-87.392,5
RP-P-OB-84.087,5
RP-F-2009-245,5
BK-TN-438-C,5
RP-P-OB-42.105,5
RP-T-1969-300,5
RP-P-1998-208,5
RP-F-F00681-CZ,5
RP-F-2011-70-70,5
BK-16532,5
NG-1981-8-47,5
RP-F-F18064,5
RP-P-1988-378,5
RP-P-OB-41.435,5
RP-P-OB-25.855,5
RP-F-1996-329,5
RP-F-2001-17-266,5
RP-P-2004-589,5
RP-P-1977-142,5
NG-2011-18-32-312,5
RP-P-OB-27.276X,5
RP-P-1904-1071,5
RP-P-2009-1941-16,5
NG-2010-1-18,5
RP-T-1957-221,5
NG-2009-132-33,5
RP-P-OB-4965,5
RP-P-OB-47.332,5
RP-P-OB-10.270,5
RP-P-2000-151,5
RP-P-H-R-12,5
BK-15241-B,5
BI-1967-1160A-9,5
RP-P-1951-623,5
RP-P-1904-1048,5
RP-P-OB-10.337,5
RP-P-OB-17.268,5
BK-BR-349-A,5
RP-P-H-H-446,5
RP-P-OB-82.709,5
AK-RBK-1962-56,5
RP-T-1979-294(R),5
RP-P-OB-31.620,5
RP-T-1888-A-1675,5
RP-P-1878-A-484,5
RP-P-1958-608,5
RP-F-F19476,5
RP-P-AO-10-59A-2,5
RP-T-00-544,5
RP-P-1880-A-4234,5
BK-BR-J-82-B,5
RP-F-F01132-D,5
RP-P-1889-A-14931,5
RP-P-1889-A-14930,5
RP-F-F18561,5
NG-1981-8-20,5
BK-BR-J-203,5
RP-T-1898-A-4024,5
RP-P-2000-153,5
RP-F-F12184,5
RP-P-1890-A-15465,5
RP-P-OB-15.669,5
RP-T-1927-81,5
RP-T-1948-172(R),5
RP-P-2009-3539,5
RP-P-OB-48.043,5
RP-T-1993-339,5
RP-P-BI-5060,5
RP-P-OB-88.394,5
RP-P-1908-3784,5
RP-F-00-822,5
RP-P-1910-4245,5
RP-T-1892-A-2657,5
BK-NM-3623,5
RP-P-2012-22-456,5
BK-1971-224,5
RP-P-OB-24.020,5
RP-P-1939-1343,5
RP-T-1989-305,5
RP-P-OB-16.207,5
RP-P-OB-84.079,5
BK-NM-1010-55,5
BI-1917-383-3,5
RP-P-AO-15-6-1,5
RP-F-F01740,5
RP-T-00-2646(R),5
RP-P-BI-4525,5
BK-BR-J-207-A,5
RP-P-1963-287,5
RP-P-OB-84.093,5
AK-RBK-16287-A,5
RP-P-1890-A-15912,5
RP-F-2019-242-1-20(R),5
RP-P-OB-22.593,5
RP-P-FM-53,5
RP-P-1931-1873,5
RP-T-1959-159(R),5
RP-P-OB-6810,5
RP-P-AO-10-53C,5
RP-P-OB-59.942,5
RP-P-1964-922,5
BK-KOG-1280-5-B,5
RP-P-1907-2057,5
RP-P-1988-41(V),5
RP-P-OB-200.826,5
RP-T-1888-A-1662,5
RP-P-OB-10.414,5
BI-B-FM-069-5,5
RP-P-2018-3104,5
RP-T-1888-A-1419,5
RP-F-2008-22-39,5
NG-1977-276-43,5
RP-P-1899-A-21508,5
RP-P-OB-66.412,5
RP-P-1899-A-21506,5
RP-P-1953-651,5
RP-P-1899-A-21493,5
BK-NM-14367-88,5
RP-P-OB-7259-64,5
RP-P-BI-5570,5
RP-P-1914-4201,5
BK-2015-55,5
RP-F-2004-264-30,5
NG-1983-62-50,5
RP-T-1913-56,5
RP-F-2009-282-3,5
RP-P-1893-A-17780,5
RP-P-1893-A-18056,5
RP-P-OB-10.416,5
RP-T-BR-2017-1-1-96,5
RP-P-1898-A-21301,5
BI-1887-1463-139,5
RP-P-OB-9978,5
RP-P-OB-10.197,5
RP-T-1981-6-29(V),5
RP-P-OB-115.939,5
RP-P-1964-3754,5
SK-A-1968,5
RP-P-OB-23.178,5
RP-P-2014-60-21,5
RP-P-H-H-1149,5
RP-P-1918-2277,5
RP-P-OB-21.056,5
RP-P-OB-82.234,5
RP-F-F19258,5
RP-F-F00906-A,5
RP-T-1959-343,5
RP-P-1884-A-7742,5
RP-T-00-493-57,5
RP-F-2016-133-86,5
RP-T-00-1555,5
RP-P-2018-3184,5
RP-P-OB-77.117,5
RP-F-F19235,5
RP-P-OB-66.161,5
SK-A-3269,5
RP-P-OB-60.891,5
RP-T-2011-90-97,5
RP-P-2009-1105,5
RP-T-00-494-61,5
RP-F-F14273,5
RP-P-OB-102.754,5
AK-MAK-611,5
RP-P-OB-83.374,5
RP-P-OB-83.133-100,5
RP-P-AO-12-96-10,5
RP-P-1878-A-529,5
RP-P-2009-1144A,5
RP-P-OB-16.750,5
RP-T-1926-105,5
RP-F-00-7590,5
RP-P-OB-87.319,5
RP-P-1905-351,5
RP-P-OB-73.545,5
RP-P-OB-51.839,5
RP-P-2009-1746,5
RP-P-1989-222,5
BK-NM-13272,5
RP-P-2009-1172,5
RP-P-OB-203.372,5
RP-P-BI-1047,5
RP-F-F01688,5
RP-T-00-2700,5
RP-P-OB-79.616,5
BK-KOG-13-B,5
RP-P-1954-177,5
RP-T-00-573(R),5
RP-T-1962-36,5
RP-P-2009-2953,5
RP-P-OB-5690,5
RP-F-F01147-18-1,5
BK-1978-736-B,5
RP-P-OB-89.255,5
RP-P-OB-200.145,5
RP-P-OB-5273,5
NG-2006-71,5
RP-P-OB-100.050,5
RP-P-1937-1920,5
RP-P-2011-36-131,5
BK-17514-C-1,5
RP-F-F01156-Q,5
RP-P-1911-3215,5
RP-P-1911-3213,5
NG-1994-65-2-39-1,5
RP-P-OB-12.426,5
RP-P-1967-1055,5
RP-P-OB-137,5
RP-P-1957-483,5
RP-P-1976-238,5
RP-P-1889-A-14184,5
BK-NM-2575,5
RP-T-1894-A-2942,5
RP-P-OB-204.242,5
RP-F-W-2202-C,5
RP-P-OB-50.755,5
RP-P-1965-767,5
RP-P-1906-3377,5
RP-P-OB-10.648,5
RP-P-OB-61.971,5
RP-P-1877-A-368,5
RP-P-1961-452,5
RP-P-1979-375,5
RP-P-1998-528TM529,5
RP-F-2004-264-38,5
RP-P-OB-12.218,5
RP-P-2003-413,5
RP-P-1964-3735,5
RP-T-1900-A-4380,5
RP-P-OB-10.419,5
RP-P-1904-2373,5
RP-P-1896-A-19368-1754,5
RP-T-2018-804,5
BI-B-FM-069-13,5
RP-P-OB-55.714,5
RP-T-1879-A-40,5
RP-D-00-349,5
RP-F-2007-15-137,5
AK-RBK-15846,5
RP-P-1918-1658,5
RP-P-1987-34-1,5
RP-P-2009-1249,5
RP-P-OB-78.439,5
RP-P-1908-2531,5
SK-A-770,5
RP-P-OB-83.034-11,5
RP-P-OB-20.534,5
RP-P-H-H-1228,5
RP-P-2009-1168,5
SK-A-4167,5
BK-1982-6-B,5
RP-P-OB-82.641,5
RP-P-1887-A-12102,5
RP-T-2015-41-492,5
RP-P-OB-21.385,5
RP-P-OB-77.135,5
NG-2007-4,5
RP-F-2009-29-72,5
RP-P-1951-264,5
BK-2010-9-2,5
SK-A-1263,5
RP-P-OB-86.687,5
RP-F-2005-159-45,5
RP-F-F25647-C,5
RP-F-F80081,5
RP-P-1904-3903,5
BK-1968-257-A,5
RP-P-AO-2-53,5
NG-2011-29,5
RP-P-1985-386-111,5
RP-P-OB-16.858,5
RP-P-1886-A-10824,5
NG-NM-7652,5
NG-2011-31,5
RP-F-F14453-A,5
RP-T-1883-A-283-12-A,5
RP-P-OB-43.522,5
RP-T-1949-157-38,5
RP-P-OB-207.235,5
RP-P-2009-2886,5
RP-P-OB-70.326,5
RP-P-BI-5673,5
RP-P-1908-2592,5
RP-P-BI-775,5
RP-P-1908-5413,5
RP-P-OB-7061,5
RP-F-F01018-DA,5
RP-P-1885-A-9213,5
RP-F-F07737,5
RP-P-1964-4597,5
RP-P-OB-207.708,5
AK-MAK-604,5
RP-P-OB-2978,5
RP-P-OB-79.116,5
RP-P-1901-A-22257,5
RP-P-OB-20.860,5
RP-P-1938-754,5
RP-P-1964-825,5
RP-P-OB-7582,5
RP-P-AO-15-142-2,5
NG-2006-54-35,5
RP-P-OB-36.033,5
RP-T-1976-29-8(R),5
RP-P-OB-81.435A,5
RP-P-2009-1658A,5
BK-1984-13-B,5
RP-P-OB-34.463,5
BI-B-FM-026-13,5
RP-P-OB-16.641,5
SK-A-4393,5
RP-P-1920-2617,5
RP-P-2015-26-1646,5
RP-P-OB-15.464,5
RP-P-OB-35.567,5
RP-P-OB-19.585,5
RP-P-OB-67.633,5
RP-P-1997-125,5
RP-P-1904-833,5
RP-P-1951-27,5
RP-P-1939-1514,5
RP-T-00-2184,5
RP-P-1896-A-19245-37(V),5
RP-P-1988-50,5
RP-T-1969-607,5
RP-P-OB-82.702,5
BK-2000-69-A,5
BI-1971-265-14,5
AK-NM-13393,5
BK-17505-A,5
RP-T-1911-70,5
RP-P-OB-11.450,5
RP-F-F10619,5
RP-P-1921-55,5
BK-1955-94,5
RP-P-OB-55.961,5
RP-P-2018-2886,5
BK-NM-12711,5
RP-P-2004-330-16,5
RP-P-1964-4480,5
RP-F-1999-98,5
RP-P-2009-2827,5
RP-F-F17410,5
RP-P-2010-133-107,5
BK-1968-245,5
RP-F-F01139-BQ,5
RP-P-1904-1843,5
NG-2005-29,5
NG-2007-35-25,5
NG-402-LLL,5
RP-P-OB-87.634,5
RP-F-2001-7-1060-40,5
RP-P-1921-1938,5
RP-F-00-8161,5
AK-RBK-15795,5
RP-P-1878-A-2540I,5
BI-B-FM-069-3,5
RP-T-1904-34,5
RP-P-1904-2340,5
RP-P-2018-3769,5
RP-P-OB-4978,5
RP-P-1942-122,5
RP-F-F00835,5
BI-B-FM-090-194,5
RP-P-OB-15.186,5
RP-P-2017-9020,5
BK-1977-115,5
RP-P-2004-1096,5
BK-NM-3334-Z,5
RP-P-1952-415,5
RP-P-OB-1652,5
RP-P-BI-6344X,5
RP-T-00-1200,5
RP-P-1933-377,5
RP-F-2001-7-964-18,5
RP-P-OB-83.133-26,5
RP-P-1929-87,5
RP-P-OB-200.260,5
AK-RBK-1958-78-A,5
RP-P-2009-1739,5
RP-F-1997-27-40,5
NG-1990-14-24,5
BK-15974-5,5
RP-P-OB-83.133-112,5
RP-T-1969-152(R),5
RP-P-2018-1802-108,5
RP-P-1914-4153,5
RP-P-OB-52.761,5
RP-T-1918-518,5
RP-P-AO-1-42,5
RP-P-1890-A-16093,5
RP-F-1997-27-61,5
RP-P-1994-159,5
RP-P-1903-A-24054D,5
RP-T-00-492-25B,5
RP-P-OB-55.236,5
RP-T-1969-180(R),5
RP-P-BI-6079E-2,5
RP-P-BI-5046,5
RP-P-2009-1927-40,5
BK-1969-170,5
RP-P-1994-123,5
RP-P-OB-83.133-6,5
RP-T-1969-666,5
RP-P-1889-A-14904,5
RP-T-1969-670A,5
RP-T-00-2946,5
RP-P-OB-12.775,5
RP-P-1983-45-22,5
RP-P-2009-1964-18,5
RP-P-OB-30.462,5
RP-P-1925-1064,5
RP-P-OB-16.875,5
RP-P-OB-60.440,5
BK-NM-1010-88,5
RP-P-1964-3560,5
RP-P-1982-22,5
RP-P-1906-2565,5
RP-P-OB-51.110,5
RP-P-OB-55.016,5
RP-P-OB-77.211,5
RP-P-OB-73.490,5
RP-P-1991-285,5
SK-A-934,5
SK-A-3114,5
RP-P-1935-1127,5
RP-T-1938-71(R),5
RP-P-BI-6235AX,5
BK-KOG-1280-1-A,5
RP-P-BI-4496,5
RP-P-1906-2538,5
RP-P-AO-13-87-16,5
RP-P-OB-103.709,5
RP-P-OB-2663,5
RP-P-1889-A-14828,5
AK-NM-13556,5
RP-F-F17699,5
RP-T-1899-A-4283,5
RP-P-1904-116,5
RP-T-1927-111,5
RP-P-AO-26-2-2,5
RP-P-2010-222-3148,5
BK-1958-21,5
RP-P-OB-11.644,5
RP-T-1990-158-16(R),5
RP-P-AO-13-87-23,5
RP-P-OB-31.561,5
RP-P-2002-419,5
RP-T-1927-177,5
RP-P-2003-190,5
RP-P-1908-685,5
RP-P-2001-3,5
RP-T-2015-41-1601,5
RP-P-OB-5611,5
RP-P-OB-5559,5
BK-NM-1010-357,5
RP-P-2008-441,5
BK-14656-154,5
RP-P-OB-83.950,5
RP-P-1910-4225,5
HA-0010073,5
RP-F-F20022,5
RP-T-FM-348,5
RP-P-AO-10-27C-2,5
RP-P-OB-24.079,5
BI-1915-0107-12,5
RP-P-1880-A-4076,5
RP-P-OB-64.882,5
RP-P-2009-1376,5
RP-P-OB-86.870,5
RP-P-1939-367,5
RP-T-1938-70,5
RP-P-1904-813,5
RP-P-BI-2745,5
RP-P-1962-364,5
RP-P-1904-1245,5
RP-P-OB-78.785-308,5
RP-P-OB-15.339,5
RP-P-OB-44.949,5
RP-P-1937-1883,5
HA-0024372,5
RP-P-1886-A-10843,5
RP-P-2020-3424-24,5
RP-P-OB-84.697,5
RP-F-00-3262,5
RP-F-2004-95,5
RP-T-2015-41-1895,5
RP-P-OB-80.118,5
RP-T-1936-34,5
NG-2012-38-192,5
RP-P-OB-5097,5
RP-P-2010-222-3036,5
RP-P-1907-4726,5
RP-P-OB-52.508,5
RP-P-OB-26.771C,5
RP-P-1900-A-21983,5
NG-2011-18-37-15,5
NG-1991-6-68,5
BK-1995-34-E(V),5
RP-P-OB-43.365,5
RP-P-1890-A-15272,5
RP-P-OB-59.493,5
RP-P-OB-316,5
RP-P-1938-1783,5
RP-P-2015-94,5
NG-2011-8,5
RP-P-1969-165,5
RP-P-1889-A-14430,5
RP-P-1886-A-10725,5
BK-1975-186,5
RP-P-OB-76.904,5
RP-P-1961-1065,5
RP-F-2001-7-612-22,5
RP-T-2018-108,5
RP-F-2001-7-612-1,5
RP-P-1889-A-15213,5
RP-P-1885-A-9635,5
RP-P-OB-76.647,5
RP-P-OB-64.554,5
RP-P-1964-2738,5
RP-P-OB-9189,5
RP-F-F01132-G,5
RP-P-1914-4612,5
RP-P-1906-3230,5
RP-P-OB-60.608,5
RP-P-OB-22.446,5
RP-P-OB-5258,5
RP-P-OB-2659,5
RP-P-2000-185,5
RP-P-OB-84.953,5
RP-P-OB-5655,5
RP-P-1914-83,5
RP-P-1896-A-19368-1046,5
RP-P-1918-1819,5
RP-P-OB-63.872,5
RP-P-1951-753,5
RP-P-OB-19.567,5
NG-2010-1-11,5
RP-F-F20956,5
RP-P-OB-16.014,5
RP-F-F20953,5
RP-F-2014-23,5
RP-P-2009-3077,5
RP-P-OB-106.096,5
BI-B-FM-002-26,5
RP-P-OB-33.054,5
RP-P-OB-23.937,5
RP-P-2015-26-1365,5
NG-MC-823,5
RP-P-1998-303,5
NG-1988-30-A-37-1,5
RP-F-2016-49-6,5
RP-P-2015-26-892,5
RP-T-FM-76,5
AK-MAK-1230,5
RP-P-1958-94,5
RP-T-1911-38,5
RP-P-2009-3171,5
RP-F-F26691,5
NG-2001-15-C-2,5
RP-F-2002-21-2-25,5
NG-2002-23-208,5
RP-P-OB-82.348,5
RP-T-1962-335,5
BK-KOG-2297,5
RP-F-F08461,5
RP-P-2011-5-103-21,5
BI-1953-680,5
RP-P-OB-62.207,5
RP-P-2015-26-970,5
RP-P-OB-22.258,5
RP-P-OB-22.259,5
RP-P-2009-4079-16,5
RP-P-2011-5-146-8,5
RP-P-OB-22.261,5
RP-P-2015-26-986,5
RP-P-2015-26-530,5
RP-P-2011-5-146-4,5
RP-F-F01102-G,5
RP-P-1941-624,5
RP-P-1911-3617,5
RP-P-OB-10.121,5
RP-P-1879-A-3091,5
RP-P-1964-3349,5
RP-P-1880-A-4017A,5
RP-P-AO-5-8,5
RP-F-F01125-53,5
RP-P-OB-30.210,5
RP-P-1907-4326,5
RP-P-2015-26-1640,5
RMA-SSA-F-00611-1,5
RP-F-F01125-42,5
RP-F-2010-163,5
RP-T-1960-446,5
RP-T-1953-359A-29,5
RP-P-2009-1033,5
RP-P-1896-A-19368-549,5
RP-F-F20337,5
RP-P-OB-323,5
RP-P-1979-96,5
RP-P-OB-50.658,5
RP-P-1898-A-20526,5
RP-P-2011-5-127-7,5
RP-T-BR-2017-1-3-15,5
RP-F-F01148-DD,5
RP-P-OB-33.780,5
SK-A-3894,5
BI-B-FM-007-6,5
RP-P-OB-11.479,5
RP-T-BR-2017-1-3-12,5
RP-T-BR-2017-1-3-24,5
RP-P-OB-81.500F,5
BI-B-FM-007-1,5
BI-B-FM-007-4,5
RP-P-1959-476,5
BI-B-FM-015-2,5
RP-T-BR-2017-1-1-35,5
BI-B-FM-078-10,5
BI-B-FM-007-15,5
RP-P-1951-639,5
RP-P-2009-1282,5
BI-B-FM-007-2,5
RP-P-OB-57.040,5
RP-P-1951-77,5
NG-1988-30-D-21-1,5
BI-1898-1745C,5
NG-2009-130-20,5
NG-2003-43-A,5
RP-P-1896-A-19368-248,5
RP-P-1906-544,5
BK-1967-139-C,5
RP-F-F00794-AH,5
RP-P-OB-32.160,5
RP-T-1993-115-(V),5
RP-T-2004-211-4(V),5
RP-F-F01176-AF,5
RP-F-2013-73-27,5
NG-2009-124-35-2,5
NG-2009-124-64-1,5
RP-P-1966-403,5
RP-P-1942-358,5
RP-P-2009-1322,5
RP-F-2004-262-47,5
RP-F-2001-7-192A-55,5
RP-P-1886-A-10290,5
BK-16528,5
RP-P-1906-985,5
NG-VG-1-3126,5
RP-T-1981-405,5
RP-P-2009-4194-6,5
RP-P-OB-10.725,5
RP-F-F11057,5
RP-P-1902-A-22895,5
RP-T-1887-A-993(R),5
RP-P-1995-5,5
RP-P-OB-80.576,5
RP-P-2011-5-120,5
RP-P-BI-5171,5
RP-P-OB-28.829,5
RP-F-2008-16-17,5
RP-P-OB-33.181,5
RP-P-H-H-917,5
RP-F-2001-7-1347E-2,5
RP-T-2010-43-315,5
RP-P-2008-378,5
BK-1973-511-B,5
RP-P-OB-66.728,5
RP-P-OB-59.706,5
RP-T-1924-64-37,5
RP-P-BI-608,5
RP-T-1970-47,5
RP-P-OB-203.502,5
RP-T-1980-113(V),5
RP-P-1933-569,5
RP-P-1889-A-14371,5
BK-1973-7-A,5
RP-P-1985-386-129,5
RP-P-2005-520,5
RP-P-1884-A-7654B,5
RP-P-1904-1254,5
RP-P-2011-5-141-12,5
RP-P-2005-610,5
NG-VG-1-996,5
RP-P-1904-200,5
RP-T-2004-95,5
BI-1938-0115A-5,5
RP-P-OB-60.507,5
RMA-SSA-F-09081-1,5
RP-P-OB-12.156,5
RP-P-1885-A-9465,5
RP-T-1924-80-3,5
RP-P-BI-2241,5
RP-P-2003-309,5
RP-P-OB-76.716,5
RP-P-1986-103,5
RP-F-2012-27,5
RP-P-OB-11.246,5
RP-P-1936-315,5
AK-NM-13620,5
RP-P-1934-201,5
BK-1968-72-A,5
RP-P-2016-8-164(V),5
RP-P-1982-306-26,5
RP-P-1979-174,5
RP-P-1951-191H,5
RP-P-OB-7155,5
RP-F-2001-17-282,5
RP-T-2004-337,5
RP-P-OB-73.303,5
RP-P-1882-A-6595,5
RP-P-OB-78.468,5
NG-2001-15-F-6,5
RP-F-F23096,5
RP-T-2010-43-437,5
BK-NM-1010-86-A,5
RP-P-2016-591-35-1,5
RP-P-1939-1064,5
RP-P-OB-16.041,5
RP-F-2007-6-147,5
RP-P-OB-16.038,5
RP-T-1967-92,5
RP-P-1910-2016,5
RP-P-OB-16.973,5
RP-P-1950-419,5
RP-T-1979-97,5
RP-P-OB-23.151,5
RP-P-OB-78.784-334,5
RP-P-OB-77.262A,5
BK-KOG-105,5
RP-T-1954-3(R),5
RP-P-OB-203.652,5
RP-P-AO-22-1O-3,5
RP-P-OB-78.467,5
RP-F-00-7534,5
RP-T-2001-117,5
RP-P-1905-5476,5
NG-501-84,5
RP-P-2009-1942,5
BI-1958-870-35,5
RP-T-1959-132,5
RP-F-F27166,5
RP-P-BI-6477,5
RP-P-2002-205,5
RP-F-2001-7-292-21,5
RP-P-1909-4354,5
RP-P-1938-1515,5
RP-P-2017-6095-14(V),5
NG-1998-8-12,5
RP-F-00-7537,5
RP-T-1979-80,5
RP-F-2005-107-120,5
RP-P-AO-22-1P-3,5
RP-P-OB-37.905,5
RP-P-BI-6504,5
RP-P-1907-5504,5
RP-P-AO-11-4A,5
BK-BR-J-342,5
RP-P-1904-3844,5
RP-F-1995-46,5
RP-P-1880-A-4105,5
RP-P-OB-48.380,5
NG-580,5
RP-P-1944-1324,5
RP-T-00-3249,5
RP-P-1923-140,5
RP-T-1962-271,5
RP-P-BI-5096,5
RP-P-OB-8157,5
RP-F-BR-2011-1-86,5
RP-P-OB-104.466,5
RP-P-OB-12.671,5
RP-P-OB-26.902,5
NG-1992-8-9,5
RP-P-1962-23,5
BK-15253-A,5
RP-P-1964-4487,5
RP-P-OB-75.237,5
RP-P-2018-746,5
RP-P-2007-332,5
RP-P-1956-807C,5
RP-P-OB-102.189,5
RP-P-AO-3-13,5
RP-P-1903-A-22998,5
RP-F-00-2345,5
